data_id,value,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,sound,complexity_category,produces,understands
147248,,36,13,136,25,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147249,understands,36,13,215,28,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147250,,36,13,149,58,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147251,,36,13,51,7,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147252,,36,13,70,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147253,,36,13,205,33,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147254,produces,36,13,294,80,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,TRUE,TRUE
147255,,36,13,220,114,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147256,,36,12,36,6,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147257,,36,13,36,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147258,,36,13,94,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147259,,36,13,104,30,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147260,,36,13,82,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147261,,36,14,278,48,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147262,,36,13,80,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147263,,36,13,62,5,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147264,,36,13,45,11,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147265,,36,13,26,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147266,,36,13,156,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147267,,36,13,80,2,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147268,,36,13,195,2,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147269,,36,13,210,55,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147270,,36,13,154,5,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147271,,36,13,180,17,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147272,,36,13,187,51,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147273,,36,13,153,18,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147274,understands,36,13,219,33,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147275,,36,13,146,12,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147276,,36,13,168,27,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147277,,36,13,146,36,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147278,,36,13,149,33,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147279,,36,13,160,57,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147280,,36,13,167,7,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147281,,36,13,4,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147282,,36,13,62,6,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147283,,36,13,49,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147284,,36,13,81,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147285,,36,13,84,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147286,,36,13,152,69,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147287,understands,36,13,275,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147288,,36,13,140,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147289,,36,13,138,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147290,,36,13,45,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147291,,36,13,53,8,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147292,,36,13,64,2,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147293,,36,13,59,10,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147294,,36,13,58,13,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147295,,36,13,23,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147296,produces,36,13,263,96,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,TRUE,TRUE
147297,,36,13,95,11,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147298,,36,13,20,6,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147299,,36,13,120,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147300,,36,13,52,7,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147301,,36,13,136,10,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147302,,36,13,80,16,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147303,,36,13,105,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147304,,36,13,111,7,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147305,,36,13,147,36,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147306,,36,13,49,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147307,,36,13,166,25,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147308,understands,36,13,192,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147309,,36,13,177,15,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147310,,36,13,120,27,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147311,,36,13,210,42,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147312,,36,13,14,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147313,,36,13,145,10,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147314,,36,13,47,22,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147315,,36,13,30,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147316,understands,36,13,274,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147317,,36,13,108,3,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147318,,36,13,156,3,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147319,,36,13,64,21,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147320,,36,13,104,8,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147321,,36,13,42,12,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147322,understands,36,13,297,15,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147323,,36,13,112,36,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147324,understands,36,13,235,20,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147325,,36,13,118,7,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147326,,36,13,234,35,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147327,,36,13,206,45,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147328,,36,13,50,0,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147329,,36,13,151,1,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147330,,36,13,73,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147331,,36,13,154,7,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147332,,36,13,108,11,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147333,understands,36,13,92,10,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147334,,36,13,135,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147335,,36,13,52,22,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147336,,36,13,64,5,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147337,,36,13,93,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147338,,36,13,3,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147339,,36,13,18,1,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147340,,36,13,145,5,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147341,,36,13,247,164,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147342,,36,13,105,27,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147343,,36,13,34,7,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147344,understands,36,13,188,5,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147345,understands,36,13,266,23,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147346,understands,36,13,117,8,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147347,,36,13,76,19,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147348,,36,13,55,20,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147349,,36,13,147,27,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147350,,36,13,28,14,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147351,,36,13,136,34,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147352,,36,13,56,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147353,understands,36,13,127,20,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147354,,36,13,272,8,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147355,,36,13,53,12,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147356,,36,13,141,38,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147357,,36,13,137,12,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147358,,36,13,271,24,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147359,understands,36,13,186,5,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147360,,36,13,204,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147361,understands,36,13,305,15,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147362,,36,13,73,19,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147363,,36,13,87,0,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147364,,36,13,149,28,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147365,understands,36,13,173,14,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147366,,36,13,65,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147367,,36,13,160,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147368,,36,13,10,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147369,,36,13,39,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147370,,36,13,179,17,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147371,,36,13,71,20,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147372,,36,13,89,13,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147373,,36,13,84,13,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147374,,36,13,86,1,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147375,,36,13,101,34,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147376,,36,13,106,18,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147377,,36,13,20,14,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147378,understands,36,13,191,29,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
147379,,36,13,131,16,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147380,,36,13,145,10,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147381,,36,13,128,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147382,,36,13,70,4,English (American),WG,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
147383,,36,13,104,19,English (American),WG,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (13),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
